id,author,updated_time,device,spent,stars,contents,net_support,heat,score
23544807,我的达令呐,2021-02-22,OPPO K3,14671.0,1,玩了四年，退了，感觉越来越低龄化，装备更新慢，皮肤出的快,0,0.0,2
18195221,帅哥,2021-02-22,,44904.0,3,我建议在举报栏上填上脑子不好使或者眼瞎这个选项，并且记录在个人档案去不掉的那种，被举报的多了就赶紧禁赛。真是无语，一局一个超鬼队友都够受了，出现俩是啥概念，就离谱。还有匹配机制单排就单排的为啥总是有组队的而且段位还不一样，段位低的跟不上段位高那对面也高还能秀反正就 。。。啧，我就建议双排和三排的互相祸搅去,0,0.0,6
23544738,QQ用户8773484,2021-02-22,华为P30,120001.0,1,没意思匹配机制完全有问题！一年了永远都是这样,0,0.0,2
23544710,呪,2021-02-22,华为HONOR 20,57996.0,4,还是很不错的,0,0.0,8
23544675,一杯敬朝阳,2021-02-22,华为 nova7 SE,,3,游戏还行，玩儿家不太行,0,0.0,6
23544652,一个坏人,2021-02-22,华为 Mate 30 Pro 5G,,1,第一次给一个游戏差评 匹配机制是拿你们那脚皮做的？排个位 每次都是一群梦游的队友 能连掉七颗星 你说我没好好打也行 我***每次都尽力打 凭什么给我一帮人机都不如的队友？搞人心态 心情毁灭者？低血压患者唯一指定治疗方案？要不是我对象玩 我早***卸载了,0,0.0,2
23544596,_,2021-02-22,Vivo V1934A,17979.0,5,很棒,0,0.0,10
23544584,『  』,2021-02-22,一加手机KB2000,30229.0,2,英雄联盟出来王者荣耀凉了英雄联盟手游也是腾讯出品，腾讯直接从王者引流到英雄联盟手游赚一批人两波钱,0,0.0,4
23544571,jester,2021-02-22,华为荣耀9X,11848.0,2,197个小时三分，1分给我从很久以前就开始玩的，2分是给这游戏一些好看的皮肤的，匹配机制就他妈离谱，隐藏分高，至少匹配个水平一样的啊，给爷来个比我段位高一截的玩屁啊，还有就是皮肤，先不说能不能白嫖，这皮肤手感以及特效都是菜的一批。想删了，即耗内存又不平衡,0,0.0,4
23544543,奈何.,2021-02-22,OPPO A9中国版,52087.0,3,哇  我强烈要求把曹操幽灵船长建模重做  好歹也是是个史诗级  指头都连在一起了  曹操也算个比较有人气的英雄为啥皮肤建模那么丑  海报和模型都不是一个皮肤  我都笑了  五根手指头  活生生让你们 做成三根。。。还有特效也好简陋  感觉就换了一个颜色。。。,1,0.0010362694300518134,6
23544527,伴你左右,2021-02-22,Vivo IQOO Neo3,,5,5星吧 不想说什么,0,0.0,10
23544499,凌晨兩點想到你.,2021-02-22,红米Note 8 Pro,,3,输时想砸手机.赢时感觉太容易.,0,0.0,6
23528527,Shmesr,2021-02-22,Nubia NX659J,105410.0,5,最后发现2也会被折叠。5吧，除了elo机制这游戏带给我很多快乐的。也是希望策划能重视elo机制的问题有一说一平衡整体算不错的了，英雄定位也做得很好皮肤现在看起来也是有下功夫，游戏优化力度也很强我这个游戏在s3就开始玩了，我这个1700+小时也不是很准确。起码2000+了接下来开始说该游戏缺点平衡还是有欠缺，李白 元歌 王昭君 策划考虑调整 或者改版（我有一个李白改版思路留在评论区）这游戏死在elo机制，段位水太深。我经常遇到***的玩家（王者25~星耀3）。不是说不会玩，意识太差。把把赛季都有。希望把胜利加升段机制改成加分升段。虽然说有巅峰赛，拿大把时间打上王者再打巅峰赛巨痛苦。星耀局把把队友没什么意识。希望在前中段位把玩家隔开 毕竟排位赛，都有一个叫娱乐模式的东西了，希望策划严格点。人家辛辛苦苦练出的技术 意识 然后因为队友的问题（咱不往极端说）赢一把输一把靠积分保护上去兴趣早被消磨差不多了。说人菜话多籁elo机制的也不是没道理。部分人有车队，有的会混分卡elo机制。我只想当一个靠自己意识和沟通能力与队友打交道上分的玩家。被虐了心服口服。很少指挥队友，一般都是帮忙报点和沟通（比如考虑打龙帮我看视野啊 我牵制兵线 等线进来再清 劣势放塔 射手打团站位太靠前了啊 中路看对面没人要报点啊什么的）然后我有时候不清楚队友到底没有没有开局内聊天，跟木头人一样。甚至清线再打团这个规则都不清楚。只要你人头多你就是哥，什么？叫去清线？你算毛？教做事？（）,7,0.007253886010362694,10
8768816,我自己,2021-02-22,华为P40,46475.0,3,yiban,0,0.0,6
23544386,夏澍,2021-02-22,黑鲨游戏手机 2,8655.0,1,不好意思，感觉王者越来越不行了，尤其是现在的画质，更加低龄化了。。不喜欢，越做越复杂，花里胡哨，举报系统也有问题，坑货队友多次打字给送人头，举报后系统都判定不了，二次举报都没用，真的服了,0,0.0,2
23544368,你可爱的Die丫,2021-02-22,华为Nova 4e,,5,这么多人吐槽匹配机制的吗？（小声bb:其实我觉得还好）,0,0.0,10
23544339,迷津时落,2021-02-22,华为畅享9e,33752.0,3,匹配机制，懂得都懂。,1,0.0010362694300518134,6
23544207,手机用户23147240,2021-02-22,,,1,最近排位匹配机制有问题呀我怀疑。为什么经常能碰到位置重合的人。。,0,0.0,2
23544194,开挖机的戴师傅,2021-02-22,华硕ROG Phone 3,,3,我也感觉这个匹配机制不行唉,0,0.0,6
23544190,User334482363,2021-02-22,Vivo V2002A,25238.0,3,还可以吧毕竟只是用来娱乐的,0,0.0,6
23544163,千手缘梦,2021-02-22,小米MI CC 9,66744.0,2,策划对于游戏内部平衡多做调整，皮肤稍微用点心，锚点真的成硬核了。,0,0.0,4
3176936,安泽,2021-02-22,黑鲨游戏手机 3,1450.0,3,该说的上面的人都说过了。就这样 无语,1,0.0010362694300518134,6
23544124,LAO滑稽,2021-02-22,,119.0,1,为了朋友下的，对这游戏，我也没啥说的.,0,0.0,2
23544031,手机用户84625239,2021-02-22,华为Mate 20 Pro,56697.0,1,以前的我会很快乐的说王者很好玩，可以和朋友一起排位匹配。现在的我只觉得王者的匹配和举报功能非常优秀啊排位了几次倒放回去看全是对面开挂的痕迹有些还直接懒惰演。举报了结果没有任何事情。兰陵王隐身他们都可以准确追到，而且打野还在隐身中。躲草也没用对面直接放技能控。太明显了越看越觉得心累，这不是逼人去买开挂不然无法玩吗。王者一直进步设计ui 版面有什么用。。还不如想办法解决这群东西。,0,0.0,2
23544027,beep beep,2021-02-22,Vivo IQOO Neo3,,2,麻烦把举报系统调整好，队友演我10个头都举报不成功,0,0.0,4
23543961,深知,2021-02-22,Vivo V1934A,,3,我是s3开始玩王者的，中间有好多赛季没玩，一直到s9才又开始玩的，到现在。感觉游戏画质有待提高，氪金有点严重，有些皮肤严重影响手感，直接带来不同的游戏体验，还有王者的排位匹配机制真的恶心，xxs太多，虽然我只氪了一点，大概400，也算对得起这个游戏了，等yxlm国服手游出来后就退游了吧。,1,0.0010362694300518134,6
23543960,曾经拥有一切,2021-02-22,华为nova 7 5G,4174.0,1,纯新手用了一周左右的时间从白银上到王者。这游戏辣鸡的很纯粹，铭文问题因为是新手才20多级铭文不全伤害就是差很多，这游戏他爹英雄联盟都把符文改了王者荣耀不把铭文改掉吗。英雄问题，一个澜恶心了我一个星期听说要削弱了，这平衡做的是真的垃圾。,0,0.0,2
23543944,书山压力大,2021-02-22,华为nova 7 5G,38244.0,1,我玩王者这么久，今天真的被恶心到了！我好好打被举报送人头？演员就没事？我一楼选的射手鲁班，他四楼直接选孙尚香？我只能走对抗路，对线孙策，猴子孙策不停的抓，队友没人支援？最后我好好打，输出还比这个发育好的孙尚香输出高！凭什么我送人头？队友没人支援怪我吗？必须给个说法，不然必须卸载退游，凭什么我好好玩的玩家被恶心，这个孙尚香演员就没事？这就是王者的举报机制吗？,1,0.0010362694300518134,2
23543873,迟暮,2021-02-21,Vivo V2001A,33209.0,1,不能多了。这里显示的时长还是我一个号的。从初中到现在，从来没对王者这个游戏和其背后的运行公司有过像近几年来这样失望，zbg,1,0.0010362694300518134,2
23543832,世间安有两全法,2021-02-21,华为CDY-AN20,31103.0,1,排位匹配机制令人感动，不愧是你啊王者，真就公平，连胜后必连败，上几个星掉几个。真就是所谓的ELO的五五开吗，真不错呢。,0,0.0,2
23543807,摩尔曼斯克港,2021-02-21,华为nova 7 5G,18420.0,5,游戏很棒，陪伴了我五年之久，从初中到大学，真的是回忆满满。,0,0.0,10
23543708,苏珩吖,2021-02-21,OPPO A32中国版,13530.0,1,一星好评送给你 。匹配什么阴间玩意儿。打个排位遇到的都是不给中就送不给下就送的。我都带飞了，躺都不会躺。我想上个分那么难？？？？？？？？玩游戏是开心。不是把自己气的吐血。你匹配机制但凡好一点我都不会没有游戏体验。你能做点人事？？还有这次的皮肤丑成什么样。自己有数，粗糙死了。先挣钱在优化？爷不吃这套。再见！MOBA的游戏多着呢。我偏要在这找气受？匹配机制真的越来越迷。你不好好改就等着凉吧！,2,0.004145077720207254,2
23543668,流水狂寒,2021-02-21,乐Max2,15717.0,2,游戏本身的英雄还是有点不平衡的鸭，匹配和低段位的排位都没办法ban人和看到对面的阵容嗷，有时候遇到克制自己的英雄还是毫无游戏体验感滴。还有开黑的队友是不能够举报的，但是有时候TA确实是送人头/抢经济/挂机啊，还是很想点举报但是点不了昂。还有游戏的匹配机制问题啦，连赢几局天美就开始安排你了，那些队友是真的难受_(`」 )__ 不是对面多强，但是人均六神装而你只有几件装备怎么和人家打昂(ー〃)还有皮肤问题啦，0充党要肝到地老天荒才能肝到皮肤嗷_(□`」 )_,1,0.0010362694300518134,4
23543592,平头哥,2021-02-21,小米MI 8 Lite,,1,抽奖机制太恶心了，抽个鲁班的电玩小子花了我快四百块钱，四十多个限时皮肤真的给我恶心到了最后还是碎片兑换。其他的宝箱也一样不抽个四五十个就啥也没有。队友也非常的睿智。,2,0.002072538860103627,2
23543578,懒,2021-02-21,,,5,这游戏挺好玩的但是经常碰到坑队友,0,0.0,10
23543558,向来痴  从此醉   ,2021-02-21,三星Galaxy Note20 Ultra 5G,,2,注销了，浪费时间真的,0,0.0,4
23543536,努力奋斗的小静静~_~,2021-02-21,小米Mi 11,,1,一颗星都不想给，王者荣耀是虾嘛？队友明显送举报不成功，咋滴？她是你儿子呀？抓住你把柄啦～腊鸡,0,0.0,2
23543523,A幼稚园的互撸小金刚,2021-02-21,华为畅享10s,10244.0,3,勉勉强强及格分在这个游戏里攻速非常重要但是游戏时还是会有偏差,0,0.0,6
23543521,[太阳],2021-02-21,,,3,一个大段打100场以上就别怪匹配机制了。就是菜而已,0,0.0,6
23543466,不冷不热,2021-02-21,Vivo Y79A,5064.0,1,负责调整游戏匹配机制这部分的工作人员希望你的家人智商和我匹配的队友无二,0,0.0,2
23543453,污妖王,2021-02-21,努比亚 Red Magic 3,6824.0,1,赢一局输一局，快乐至极,1,0.0010362694300518134,2
23543442,等一会儿,2021-02-21,Vivo V1945A,8715.0,3,还行,0,0.0,6
23543398,E.,2021-02-21,Vivo X21A,21109.0,2,难搞,0,0.0,4
23543366,困困在睡觉.,2021-02-21,OPPO PDYT20,,5,快乐游戏,-1,0.0010362694300518134,10
23543356,风潇兮汝不还,2021-02-21,,59121.0,2,一言难尽，皮肤越出质量越差。匹配的神奇队友实在叫人无力吐槽。安装包越来越大，质量却不如以往。,1,0.0010362694300518134,4
23543303,珉儿乖乖哒,2021-02-21,,120001.0,3,又一次卸载游戏，不是排位连跪也不是队友太坑，而是因为我去玩其他游戏了!（就是腾讯想入股的那个哦）三星情怀。,0,0.0,6
23543288,Disaster star.,2021-02-21,OPPO Find X,112279.0,1,已卸载，号已售，青春已逝，对线生活,0,0.0,2
23543268,快乐,2021-02-21,Vivo V2031A,,1,不行啊,0,0.0,2
23542502,正面人物,2021-02-21,,77625.0,2,单纯吐槽，这个赛季的匹配机制，上个赛季荣耀，本赛季单排4天上王者，2星期每天2，3把打到19星，幸亏有这个无比优秀的匹配机制，从2月13号到今天打了47把，赢了18把，现在在10星左右徘徊。关了局内打字看匹配的人就像人机。实在不明白是这个游戏要凉了吗，放出来这种匹配机制。,0,0.0,4
23543224,相亲相爱吃柠檬,2021-02-21,小米 Redmi 9,26975.0,1,匹配机制跟******一样连跪了几天了星耀就再也没上去过队友跟神仙一样已经准备卸了***我他妈可不想被气出心脏病来,0,0.0,2
23543223,翟菜,2021-02-21,华为Nova 4,2866.0,1,垃圾游戏，体验极差,0,0.0,2
23543094,雾岛暮云,2021-02-21,Vivo Y79,5712.0,3,我都整无语死了，双打野你也配，不知道双打野吃经济吗？现在玩辅助越来越废，特别是那个瑶，还有情侣在虐狗。,0,0.0,6
23543071,传奇.,2021-02-21,华为SEA-AL10,,1,我不,0,0.0,2
23543059,其实是风,2021-02-21,,25859.0,3,累了，这个游戏能不能对认真玩游戏的玩家好一点。各种挂机各种送人头各种耍脾气各种骂人就是不好好玩儿，遇到什么事就想着甩锅，安安心心把自己的打好不成吗？游戏不一定要赢，但也要输的体面吧，不然你玩游戏到底为了什么？,1,0.0010362694300518134,6
23543012,鹊茵,2021-02-21,,46162.0,1,当巅峰赛这种模式比的是谁投降快竞技游戏还算竞技吗，懂得都懂，我可以被对面打到我连泉水出不去嘲讽我，但是我不能接受我想赢队友在嘲讽我，我在认真对待每一把游戏，哪怕我很菜，我依然认真，可是他们不会，开局111好兄弟，这把的结局已经揭晓，真的累了，无力的感觉。,0,0.0,2
23542973,突突突,2021-02-21,华为P9,20201.0,2,已经没有原来的快乐了，我作为一个从S6赛季开始玩的人，钱也冲了不少，两星给以前，现在的匹配机制太恶心了，一堆bb怪真不想多说了┐（─__─）┌,0,0.0,4
23542971,〆空城拽づ,2021-02-21,VIVO IQOO Z1,66862.0,3,公测就在开始玩，希望打排位能遇到点正常点的队,1,0.0010362694300518134,6
23542927,一无所有,2021-02-21,,2638.0,4,还行吧,1,0.0010362694300518134,8
23542871,揉碎星月,2021-02-21,Vivo V1934A,23565.0,4,游戏很好玩，画质也很好，就是内存太大，每次赛季更新需要好长时间。,2,0.002072538860103627,8
23542812,满载星河梦 ,2021-02-21,Vivo V2057A,1090.0,3,也就那样,0,0.0,6
23542776,冬眠の雪,2021-02-21,华为GLK-AL00,85772.0,1,王者荣耀真好玩，队友每次都贴心无比，辅助怕小兵打到我，远远就把他们杀掉。玩打野队友深知野兽的危险，帮我共渡难关。王者荣耀皮肤一个比一个好看，物美价廉。所以，我不配玩。,0,0.0,2
23542747,五河寒骨,2021-02-21,华为P40 Pro,152.0,1,客服态度极差，五六天都不回复,0,0.0,2
23542741,傲战帝尊 ,2021-02-21,红米 K20 Pro 尊享版,95941.0,1,匹配机制永远是个谜,0,0.0,2
23542724,久伴你不离！,2021-02-21,Nubia NX659J,13551.0,1,排位机制太坑！这游戏纯靠运气！点背你玩啥都输电影正挂机都能赢！要不是往这游戏充了3000块钱，我早就卸载了,1,0.0010362694300518134,2
23542685,秋树孤客,2021-02-21,小米MI 8,30309.0,3,里面的东西都要钱,0,0.0,6
23542678,DuMB  ASS.,2021-02-21,,12180.0,5,游戏挺好玩，玩了那么长时间了,1,0.0010362694300518134,10
23542664,语愿违,2021-02-21,vivo X23,,2,一分给以前的木兰，一分给以前的皮肤。,0,0.0,4
23542612,稚侨^,2021-02-21,小米MI CC 9e,,4,好久之前就玩了 我比较喜欢哒 就是队友有时候不太理想 继续加油改进！,0,0.0,8
23542576,娜可露露,2021-02-21,华为荣耀V9,,1,坑货太多,1,0.0010362694300518134,2
23542511,阿玖.,2021-02-21,,22126.0,4,怎么说呢，防沉迷比国防还np,0,0.0,8
23542506,QQ用户12202275,2021-02-21,小米MI 8,,1,分期五星好评！很好玩也不氪金的游戏,0,0.0,2
23542446,。,2021-02-21,OPPO R9s Plus,2304.0,1,匹配机制真的服，懂的都懂,0,0.0,2
23542370,User45140585,2021-02-21,vivo Z5x,,1,感觉越来越坑了，不玩了，走了,0,0.0,2
23542283,宸宸子,2021-02-21,iPad 9.7-Inch 5th Gen,,3,感觉氪金有点多，但是游戏挺好玩的呀,0,0.0,6
23542268,人不帅 彡 霸气在,2021-02-21,荣耀 V30 Pro,,1,这游戏从内测开始玩,0,0.0,2
23542264,Cx330,2021-02-21,Vivo V2031A,6774.0,4,还可以,0,0.0,8
23542241,User319780205,2021-02-21,华为 Mate 30 Pro 5G,,1,排位机制真的让人恶心,0,0.0,2
23542240,源,2021-02-21,Vivo V1928A,,5,个人感觉还可以，就是匹配机制太恶心了，动不动就连跪，好不容易赢一把，又跪上了。,0,0.0,10
23542232,ZZ,2021-02-21,VIVO IQOO Z1,89751.0,1,从48星到25星，从1700到1500，战力8000到6000，所以我来给差评了。匹配机制不必多说了吧，之前年30的充值bug也都知道。我对这个游戏的热爱一直在持续，零花钱也都往里砸，一个17岁的高中生能有什么坏心思呢？只不过是想在空闲时间娱乐一下罢了。多的不说，简单总结一下我想说的话：我去你＊的＊＊游戏，给爷爪巴！,15,0.025906735751295335,2
21819809,瓜子,2021-02-21,Vivo V1932A,,1,皮肤锚点匹配机制差懂得都懂低龄化还严重王者爬爬,1,0.0031088082901554403,2
23542093,三翅乌鸦,2021-02-21,,,1,现在做大了完全不把玩家当回事了？每次更新bug一堆就算了，这次bug都不怎么管咯？出皮肤各种圈钱质量还不如伴生皮是临死前圈钱跑路了吗？,2,0.002072538860103627,2
23542067,情有所属,2021-02-21,,29618.0,1,为什么在游戏里找存在感的那么多，还有一大群xxs,0,0.0,2
23542018,无敌最俊朗@,2021-02-21,华为SEA-AL10,38233.0,1,垃圾游戏。真一颗星都不想打。。王者自己好好反省反省吧,0,0.0,2
23542009,李富贵、,2021-02-21,,66751.0,1,没有素质的人不算少，，，,0,0.0,2
23541845,帥小夥,2021-02-21,,16225.0,3,一星给快乐，两星给我花的马内。最近皮肤质量越来越差，这段时间所有皮肤我都买了，但是感觉质量水到不行，没有几个好皮肤，特别是牛年限定，公孙离的1788吓到我了，一开始还以为是888，主要是特效也就那样，只能说花间舞永远滴神，然后凯的机甲皮肤就没啥可说的了，就当作288的星元吧，再者说杨戬的6块皮肤，做的真的可以，6块钱做出了7块的感觉，还有情人节的两款皮肤，手感一般，只能说及格，不能和一念神魔和电耗子之类的巅峰去比，如果不是真爱就放弃吧，还有我个人比较喜欢的白晶晶，感觉还行，其他皮肤也就一般般，这段时间不知道天美是不是想钱想疯了，皮肤质量真的需要提高一下了。,9,0.00932642487046632,6
23541758,酷酷De小明,2021-02-21,,59257.0,2,没啥想说的，懂的都懂,0,0.0,4
23541741,逐夢之憶,2021-02-21,vivo Y7s,61772.0,2,被坑怕了，连胜之后匹配的都是什么队友，开局秒选，不看阵容，秒选就算了，关键是远的都不会，不是送人头就是在送人头的路上，那些说不要怪匹配机制的自己去试试，一个人的顺风，四个人的逆风，自己拿人头的速度比不上队友送的速度。举报机制就很迷，选了辅助之后经常被队友卖，最后还举报自己一手，全场抗伤最高和参团率最高还能被举报送人头，反观队友，一杠七的后羿，没有助攻，零杠八的干将就举报不成。还有现在一大批玩游戏玩出优越感的玩家，拿了个一血或者在队友帮助下反杀了对手就开始疯狂嘲讽，没人理他就自己在那bb，队友来抓他一下就骂自己不好单挑，以为自己上了王者段位就无敌了，打排位和匹配玩出优越感就算了，打个娱乐你还能玩出优越感，真的服劲，是对面也就算了，如果是自己家的一旦被对面抓就骂队友不会支援，最后还举报不成。一颗星给那些拼尽全力想要逆风翻盘的队友和对手，他们没有放弃，他们值得尊敬。另一颗星给那些有趣的队友和对手，他们给游戏带来了更多的快乐。,159,0.21658031088082902,4
23541680,江染几风,2021-02-21,,,1,举报系统不顶用,0,0.0,2
23541593,MaKi.Naux,2021-02-21,小米10至尊纪念版,,3,匹配系统一直很感人,0,0.0,6
23541581,妍ovo,2021-02-21,,7207.0,1,不让我上王者就一星,0,0.0,2
23541561,菜,2021-02-21,华为畅享10s,,5,我是最近才下的TapTap，因为我比较喜欢王者这个游戏，我就点了进来，一看评论，大部分都是2星3星的，内容都是说王者的匹配机制，队友坑，和皮肤的事，说实话，我真的没有遇到过这种匹配机制，我不知道是不是因为我是微信的，反正我是真的没有遇到过，我以前单排上过王者，现在还在星耀三，（主要是有时间限定）在钻石一路连胜，基本就没输过。还有皮肤的事，因为我没充过钱皮肤也没几个，基本都是碎片换的 ，你们觉得皮肤不好就别充啊，你不充不就对你没有影响吗？一天天在外面说皮肤这样那样，在王者就真香，你不知道皮肤质量就去训练营用一下啊，别的也不说了，五星我给定了耶稣也拦不住我。,0,0.0,10
23541458,凌青，,2021-02-21,Realme X7 5G,23228.0,5,可以算是国民手游了,-1,0.0010362694300518134,10
23541456,╭ァ瀻丄聶矶い囹厛這丗堺,2021-02-21,Vivo V1916A,11154.0,5,非常满意,0,0.0,10
23541437,王春梅,2021-02-21,荣耀20 青春版,16443.0,4,两分青春，两分荣誉,1,0.0010362694300518134,8
23541434,手机用户105984099,2021-02-21,Redmi K30 Ultra,667.0,1,辣鸡，模仿英雄联盟,1,0.0010362694300518134,2
23540514,神奇阿鼬,2021-02-21,,34174.0,1,连胜之后必定连败？连胜之后就给我排lj队友，挂机的专门送人头的不出辅助宝石的应有尽有，这就是你控制胜率的机制吗？,2,0.002072538860103627,2
23541378,凡夫俗子,2021-02-21,Vivo V2002A,,1,什么牛马队友都有，系统一点都没有管住游戏环境，我真的是*********%‖=%+‖=%‖=；%；%,0,0.0,2
23541326,止喻、,2021-02-21,华为畅享8e,,3,游戏整体做的还好，特效也很nice，就是匹配机制有点恶心，最近匹配到的人玩的真的特别坑，全是小学生，把我打烦了。,1,0.0010362694300518134,6
23541296,My,2021-02-21,小米MI CC 9e,,3,好玩玩的时间长了挺累的有时候队友很坑很无奈,0,0.0,6
23541229,涩狐狸,2021-02-21,,62145.0,1,LJ游戏，打个排位你tm给我来五个上单？,0,0.0,2
23541043,小娟,2021-02-21,OPPO A11中国版,,3,感觉还不错，里面有很多好看的皮肤，但是我感觉有些英雄设计的不怎么好，比如阿古朵，不过整体来说还说很好的，无聊的时候可以玩玩,0,0.0,6
23540969,User16851595,2021-02-21,华为OXP-AN00,,1,这是一款非常好玩的单机游戏，血压低？没关系，来打一把，心情太好？他会让你哭的,0,0.0,2
23540958,一日看尽长安花,2021-02-21,一加手机 7 Pro,,1,不客气,0,0.0,2
23540811,白,2021-02-21,iPhone X,,1,垃圾游戏。就现在这个破匹配机制。你们自己心里清楚。丧良心的玩意。不得好报,1,0.0010362694300518134,2
23540809,辰心,2021-02-21,Vivo V1901K,815.0,1,皮肤贵上天,0,0.0,2
23540776,hfyjfymfu,2021-02-21,小米MI PAD 4,2660.0,1,玩法单调，对友奇坑，皮肤太贵，要不是因为朋友我早不玩了,0,0.0,2
23540768,于憨憨,2021-02-21,,54037.0,2,越来越差了,1,0.0010362694300518134,4
23540764,彦翔,2021-02-21,Vivo Y75A,30978.0,1,S2老玩家，放寒假就退了，地图越更越脑瘫，特别是皮肤越出越多了，匹配机制也越来越阴间，不打五排，真的不知道会不会翻水，最重要的就是腾讯的吃相太难看了，为了钱在那里  一个月多少个皮肤？小学生行为也越来越多，真就人均优越感了呗！还有就是真的是见钱眼开喂，我同学打一把，充一块钱，从星耀四连胜上了王者，真的牛啊,1,0.0010362694300518134,2
23540717,圣芒戈院长,2021-02-21,小米MI 8,10070.0,1,一星给游戏。官方不做人。,0,0.0,2
23540667,梁,2021-02-21,Vivo X21,120001.0,5,有菜又爱玩，玩王者的动力是跟人对骂,0,0.0,10
23540662,2333,2021-02-21,小米M2004J7AC,,1,王者荣耀恶心人！！！两赛季王者，觉得这个游戏啥段位单排都一个bo样，队友都是一些大神玩家。想和队友开麦交流，可惜队友只会扣字。每个队友都在玩自己的农药，没有一丝丝配合可言！！！王者荣耀单排环境极其恶劣。游戏本身也越更新越垃圾！！！,1,0.0010362694300518134,2
23540627,一只古人,2021-02-21,黑鲨游戏手机 3,58151.0,1,关菲菲我******你**了*你*，**路上碰到直接**。,0,0.0,2
23540604,A~小f,2021-02-21,荣耀 V30,6688.0,1,***队友太多,0,0.0,2
23540571,zc666,2021-02-21,Vivo V2002A,16096.0,1,英雄联盟手游快出来了，腾讯开始疯狂出皮肤，临走前还想着赚一波钱,0,0.0,2
23540517,手机用户72082527,2021-02-21,魅族16th,,4,美术从15还是16年到现在 改了很多版几乎等于换了个游戏 机制上除了要你本人打得好以外 还看阵容和队友 即使前期大优势 后期两边六神了还是有被翻的可能 挺考心态的 总之跟之前玩的某游戏前期建立优势就滚雪球赢了不一样（这种机制也一定程度让各种水平的玩家都能得到乐趣额）一开始不是我的一番 但是玩这么久了 也就不再追究和之前玩的那个游戏哪个好了 各有各的优点吧,0,0.0,8
23540489,无欢,2021-02-21,荣耀20 青春版,,1,仅有的一颗星是因为我的好友，真的很多地方都想吐了太多bug了然后又是今年的牛年限定真的差还有排位机制，排的都是垃圾队友我玩个排位，赢了加十几分，输了直接扣60每次都是这样，真的吐了要这样算，怎么打得上去？18年玩的了，越来越不像样了...,0,0.0,2
23540480,崽崽か,2021-02-21,VIVO IQOO Z1,544.0,4,原先挺喜欢这游戏的，打了四年多，但是感觉一年不如一年，尤其是今年的新皮肤，做的确实不怎么样，也没便宜，希望天美以后能走点心吧。。。,1,0.0010362694300518134,8
23540466,善变,2021-02-21,Vivo V1916A,,1,垃圾游戏，今年出的什么皮肤?一个比一个垃圾，还传说品质，出的皮肤垃圾就算了还削其他皮肤特效，不亏是tx，厉害啊！,0,0.0,2
23540446,Assin_柯,2021-02-21,Redmi K30 Ultra,,3,玩了几年的王者，英雄越出越多，很多都是太过离谱了。越来越不好玩,0,0.0,6
23540433,7.580453508423,2021-02-21,小米Mi 10 Pro,2675.0,3,把把MVP/SVP/金牌/银牌:胜率50左右。混：胜率60左右。两种情况都是我打的，讲真这游戏匹配机制真的要改改啊。把把第四第五反而好上分。。。,0,0.0,6
23540405,Britney暮光,2021-02-21,Vivo V1934A,,5,说实话，王者这个游戏我玩了好久了，真心喜欢这种对战的方式，就是现在2300多分的巅峰赛演员有点多，希望能解决一下,1,0.0010362694300518134,10
23540344,草莓味的风シ,2021-02-21,OPPO A7x中国版,106447.0,2,我只想吐槽一下这个匹配机制：一局巅峰赛给我匹配了三个全是法师。就撞位置。然后连续匹配了三局，全部都是三个法师。因为我也是玩法师的嘛 ，然后就发了战绩，我没有四楼强，然后我就说让四楼玩吧，因为四楼最厉害，然后另一个法师直接拿了一手姜子牙，好好打还行，开局直接出鞋子，我玩打野，前期我们总人头以6-0开局，姜子牙一点儿也不好好玩，就最后被送输了。还有一局就是明明那个人三个预选英雄都没有澜，这个版本澜比较强嘛，然后我就让五楼搬了。然后这个人就开始说搬什么澜，还说的很难听，他就直接拿了守约，一直在后面瞄，不平a，举报还不成功，就很不理解打个游戏为什么就那么想输呢？明明能赢的局。非常的不理解。就想让这个机制能不能把位置给我们看好一点。不要匹配总是撞位置。还有就是皮肤能不能别一下子出这么多,1,0.0010362694300518134,4
23540281,月下三兄贵,2021-02-21,华为nova 7 5G,16427.0,1,伞兵匹配机制,1,0.0010362694300518134,2
23540272,em,2021-02-21,华为 nova7 SE,,3,玩了挺久，充的也不少，贵六，最大的问题就是那个匹配机制，老给我匹配一些没有智商的一样，最气人的就是我预选的三个英雄全被禁，说什么就要搞我，就因为我名字取了个cp名，最后1-11，我举报他失败了，我1-5，他举报我扣了我五分，不知道该怎么说了,0,0.0,6
23540265,Be As One,2021-02-21,小米Redmi K30 Pro Zoom Edition,15902.0,1,辣鸡游戏，段位与水平毫无关联，没有技术无所谓，能不能有点意识，有点计划，害，只能在匹配寻找快乐。,0,0.0,2
23540235,天塌了,2021-02-21,,,3,这游戏靠心态 队友不好,0,0.0,6
